shift_batch_id,production_volume_kg,chemical_usage_liters,etp_status,electricity_usage_kwh,,etp_cost_bdt,etp_capacity_liters,ph,bod_mg_per_l,cod_mg_per_l,risk_score
B92810,4240.8,39141.3,1,13234.6,,657.4,50512,8.59,82,311.4,11.43
B14840,2833.3,22352.1,0,6064.6,,47.7,49164,11.53,413.4,1210.7,86.37
B23745,2932.5,30466.9,1,7660.5,,1469.6,72151,6.55,140,288.3,13.37
B78983,7612.9,53271.2,1,24860.3,,1570.5,67537,8.53,111.3,358.3,16.22
B81669,300,2746.6,1,1596.3,,1126.8,62746,8.72,92.1,260.3,14.6
B79095,5225,44797.5,1,13763.4,,776.8,52273,8.61,160.5,619.7,25.72
B99712,7271.9,50269.1,1,23616.1,,806.2,50840,7.58,96,297.7,10.49
B13350,4864,41754,1,17645.8,,946,80833,7.64,162,447.2,19.22
B68528,3841,30189.7,1,10842.5,,1016.4,46595,8.47,73.6,278.7,9.71
B72850,5449,52042.4,1,12149,,778.3,54571,8.81,127.4,425.5,17.66
B51054,5206.2,51985.1,1,16608.9,,1634.6,65341,7.03,139.3,383.9,9.51
B73807,4511.8,46841.4,1,11370.7,,1166.2,62400,7.87,157.7,422.3,16.34
B79300,8864.7,92215.9,1,24768.5,,1223.2,60075,7.32,87.3,303.1,10.18
B61157,6364.8,54793.3,1,18473.9,,1301,82468,6.73,136.9,317.4,17.1
B91375,3749.6,30996.9,1,9326,,954.5,52925,6.47,150,481.4,18.54
B47572,4097.7,35398.4,1,10266,,1657.8,72739,6.38,140.6,490.4,15.63
B34699,4753.3,33072.8,1,12047.3,,868,61921,6.91,136.3,515.6,4.66
B84753,5467.9,40993,1,19511.8,,1558.7,63463,8.63,54.8,201.2,9.11
B34948,3351.5,32327.4,1,7312.5,,1402.9,76427,7.89,88.2,289,10.79
B53906,2547.4,26134.8,1,7325.2,,672.1,53378,7.31,113,343.6,5.75
B67860,4529.1,43776.4,0,10174.9,,11.2,55658,10.9,434.3,1650.5,85.64
B86553,3826.4,26833.5,1,9893.1,,1005.3,70824,6.24,149.6,402,18.02
B53166,4874.2,46735.6,1,10911.9,,1642.8,67289,7.38,44.5,65,4.98
B20757,4756.3,45953.1,1,12168.5,,762.8,76794,8.84,109.1,201.4,18.24
B30393,5603.9,45572.7,0,11689.7,,43.8,60229,11.43,666.2,1605.7,98.39
B99583,2901.3,30195.3,1,6184.9,,1451.6,61654,8.07,51.3,133.5,12.88
B68838,4979.1,36652.7,0,15220.2,,42.9,56179,10.99,649.5,2150.8,98.16
B95326,4216.8,32594,0,8547.2,,53.5,55475,11.05,677.2,2539.4,98.49
B24960,1834.9,15871.2,1,7033.9,,901.8,55738,7.51,122.7,341,15.2
B67242,4697.8,35673.5,1,15388.4,,1135.4,59563,6.04,99.9,300.7,10.82
B84800,2594.6,23748.8,1,8187.9,,1459.7,85972,7.66,175.9,561.3,15.41
B83717,4758.3,31535.2,1,15559.3,,1354.4,53939,8.56,91.9,179.4,15.06
B45670,2751.7,21186.2,1,7505.3,,805.8,67195,8.19,121.3,425.9,15.09
B82107,3602.8,35698.2,1,9545.4,,728.5,60973,6.1,86.7,353.7,12.5
B87330,1012,8759.4,0,1931.8,,30.1,56671,12.09,860.2,1899.1,97.1
B44224,5855,47706.6,1,16532.5,,1358.4,64743,6.33,109,279.6,14.39
B74000,3720.4,30794.8,0,7417.1,,35.3,68129,11.58,494.2,1778.2,92.87
B20811,1211.6,8295,1,4085.2,,1889.7,81457,6.27,95.7,383.4,15.98
B64275,8249.4,83589.2,1,21185.1,,1273,60587,7.29,112.2,392.2,15.42
B34818,7548.2,57846.1,1,22863.5,,883.7,64264,8.19,108.3,343.4,14.31
B45423,4660.6,45104.2,0,15833.8,,38,59666,10.96,702.7,2294.7,96.41
B57197,5828.7,42594.1,1,12775.1,,1608.2,71936,8.16,195.4,695.8,25.11
B78890,5793.5,45586.2,1,20242,,1030.4,47582,8.71,152.4,518.2,23.77
B30270,3869.2,32233.3,0,7879.2,,14.7,79760,11.66,200,679.6,81.08
B86489,5638.4,39175.1,0,14434.9,,63.5,42612,12.51,339,1089.2,92.84
B10599,5970.9,53285.3,1,13032.1,,1764.5,68010,8.18,186.9,656.1,23.41
B82689,3613.9,29778.8,0,9206.1,,6.1,59462,9.93,528.5,1851.4,88.37
B88248,8283.3,61274.6,1,27051.8,,768.8,66586,7.19,106.4,315.3,4.17
B21349,3647.8,31267.1,1,10833.5,,1073.6,64502,8.66,160.5,469,18.98
B74809,4634.2,41128.1,0,14560,,57.3,55802,10.74,655,1760.7,93.96
B17909,3705.5,37707.2,1,9291.1,,1622.7,56746,6.3,56.8,197.2,10.87
B64840,6055.7,51027.2,1,17932.6,,709.1,61449,6.11,87.8,305.7,14.29
B12344,6615.4,54156.6,0,13156.1,,13.1,54853,10.52,479.5,1818.7,90.24
B52777,5672.7,37190.9,1,19536.1,,743,66964,8.39,63.7,245.2,8.54
B97899,4602.7,37937.3,0,12401.9,,42.6,64088,12.61,799,2988.8,100
B50800,6064.1,40278.4,1,14624.5,,1328,48934,8.65,91.1,220.4,12.21
B93692,4240.9,28789.8,1,14098.7,,696.3,53714,8.96,137.6,489.6,27.02
B92594,3629.8,36793.8,1,10545.3,,1379.8,64024,7.85,20,58,8.55
B36200,5329.8,55451,0,16034.7,,64.5,70755,10.81,434.9,984.6,87.75
B59694,5846.6,59474.5,0,19842.3,,4.4,77203,11.48,1027.2,2368.5,100
B85059,6651.3,47470,1,13736.6,,1258.6,69219,8.76,102.8,260,17.76
B66649,2208.8,20538,1,4872.7,,983,51096,6.47,66.8,197.7,12.76
B35332,4858.5,44342,1,9869.3,,400,32299,6.16,210.1,601.2,22.66
B55596,2662.5,18243,1,6403.6,,1064.3,65070,8.05,153.8,587.2,16.03
B24853,6061.6,50648.7,1,21316.1,,911.3,47900,8.19,80.5,353,17.71
B44563,4354,30641.6,1,10753.1,,1076.2,73073,8.75,134,431.6,22.04
B74608,4546.2,36999.5,1,13558.4,,803.9,56462,6.58,131.2,350.7,18.82
B42032,6166,49499.3,1,14269.2,,1036.7,74211,7.99,104.1,322.1,12.41
B29471,2768.9,28611.8,0,7020.1,,62,64197,11.77,586,2065.5,100
B28939,2866.2,19348.9,0,6538.6,,78.9,56736,9.74,850.2,2061.1,88.72
B88328,4518.4,33393,1,15574.9,,698.9,47231,8.76,127.2,367.2,20.07
B11251,6787.6,60952.3,0,14848.6,,5.2,67414,12.14,568.3,1444,97.08
B99600,7666.3,73622.5,1,15795,,497.5,20000,8.79,99.2,266.4,16.51
B98300,5347.6,45129.8,1,15970.1,,644.2,46343,8.24,168.2,588.8,22.14
B65911,4573.4,45406.3,1,11384.3,,1307.8,63893,7.96,88.6,196.5,10.22
B91445,4611,36713.8,1,10803,,1480.8,70020,6.15,190.8,479.6,19.97
B30095,2324.5,20158.3,1,7748.3,,1118.9,52680,8.81,156.4,580.4,24.6
B93395,5083.1,43206.6,1,17507.5,,1153.2,70190,7.91,151.1,412.4,15.69
B86358,498.7,4917.7,0,1601.3,,79.8,90000,12.11,680.2,1535,93.72
B66219,5963.9,57532.6,1,20261.8,,892.6,60383,8.47,120.4,414.4,23.11
B23268,5409.4,37871.7,1,19039.3,,1346.4,69806,6.95,120.8,342.2,4.88
B53160,4123.7,36959.3,1,9352.6,,927.8,76210,7.85,84.4,274.9,12.04
B37637,7491.3,72855,0,16158.6,,69.1,42245,11.51,379,1293.7,93.02
B13851,3494.9,27728.9,1,10772.7,,409.5,51577,6.45,121.3,408.9,15.24
B39903,4018.4,29420,1,8904.4,,1337.7,72079,8.33,104.5,294.5,15.6
B79047,3661.4,36745.1,0,9757,,4.7,56296,12.19,287.9,967.2,90.46
B19766,2707.3,23138.2,0,7149.9,,33.9,90000,12.81,506.6,1635.5,97.98
B37376,6310.8,62185.5,0,17425.7,,15.8,67487,11.73,388.4,1420.8,95.57
B36799,3380.7,27095.2,1,8370.1,,1394.2,74550,8.74,119.3,406.3,24.96
B54644,3712.4,25947.2,0,9980.9,,59.7,48152,11.31,457.5,1155.1,97.13
B94493,4027.1,38051.8,1,10630.6,,2041.9,82632,6.7,118.2,230.5,9.3
B24953,2594.6,24209.7,0,5387,,55.8,81546,13,576.5,2157.8,100
B77811,4478.2,37912.3,0,13166,,38.9,64043,11.71,644.9,2285.5,99.65
B53053,8433.5,70971.9,1,27537.4,,988.7,60299,6.81,97.6,354.3,12.65
B96695,5203.5,45659.7,0,17165.3,,50.9,73651,9.95,501.4,1821.5,87.75
B80599,5801.5,53866.2,0,17431.2,,48.4,61763,12.31,782.3,2790.8,100
B46779,3912,38169.8,1,9200.5,,1572.8,60727,8.71,209,757.4,21.98
B92463,6053,58709.3,1,18414.9,,629.9,49501,8.77,148.2,390.3,20.19
B57026,4942.3,39529.6,1,16795.8,,1131.8,60756,6.77,126.5,457.6,11.7
B65319,6289,52364.1,1,19793.5,,995.4,55668,6.85,161.7,368.3,11.58
B58252,5212.6,53724,1,15446.5,,1155.4,74592,8.68,130.4,295.3,22.41
B96678,5491.6,48877.4,1,19348.1,,1403.6,74805,6.77,79,201,12.6
B76833,754.6,5521.2,1,2633.3,,942.7,78739,6.74,84.9,179.3,9.36
B41729,4312.1,32922.4,1,11422.4,,514.8,36617,8.05,171.1,461.1,20.06
B49234,922.2,8282.9,0,2973.1,,56.8,77262,12.23,501.8,1454.2,89.77
B83419,6484.8,49941.1,0,21423.9,,60.9,72678,11.41,705,2632.5,100
B23056,2724.3,28145.6,1,8554.2,,987.6,41095,7.41,133.5,397.9,14.27
B31454,5201.7,42926,0,14552.5,,34,50309,12.83,678.8,2307.4,100
B59121,4467.7,40979,1,12959.4,,1686.1,68751,7.07,79.6,233.8,8.45
B17262,1589.7,15535.2,0,4914.2,,3.7,51390,10.56,566.4,2153.6,84.83
B92566,5572.8,44400.4,1,11417.2,,941.3,59166,8.49,79.5,214.5,12.15
B34083,6048.3,45951.8,1,16922.4,,1005,60437,7.17,153.5,395,12.37
B98113,5717.9,57453.4,1,20422.7,,705.1,65961,8.79,71.8,246,10.62
B93390,4869.6,42783.9,1,14200,,1585.6,69008,8.95,123.5,346.8,18.74
B56515,4211.2,35128.8,1,12057.1,,1109.8,66405,6.86,115.6,423.4,10.04
B32754,5000.4,42476.4,1,11494,,2035.9,90000,6.19,140,473.1,21.42
B85958,2328.5,16967.1,1,5131,,1180.2,58254,6.43,176.2,408.3,17.63
B90058,1505.9,11066.3,1,3934,,887.1,45490,6.84,110.1,295.4,7.56
B20762,3717.4,25828,1,9257.4,,909.3,66872,6.47,67.4,168,9.14
B34757,4066.4,26933.3,1,13819.1,,1836.6,73190,8.95,95.4,209.5,18.88
B41934,4016.9,29039.3,1,12724.3,,1212.8,60873,7.15,74.9,207.1,7.22
B29095,3911.1,40865.1,1,13184.5,,1164.9,74095,6.22,126.7,457.1,12.84
B45179,5639.5,55448,1,17245.9,,1009.4,50754,7.38,105.9,235.2,8.38
B91320,2481.3,17031,0,6467.9,,63.1,53276,10.84,610.8,1951.7,95.47
B46677,3662.3,34868.7,0,7257.9,,4,79958,9.56,671.7,2442,94.96
B13978,6829.6,62625.8,1,15086.9,,1133,57092,6.67,113.8,362.2,15.1
B69114,2978,27733.4,0,7592.6,,38.2,78056,11.93,367.5,1215.3,86.64
B10746,7590.3,79557.7,1,14558.2,,1216.1,44593,6.64,115.7,366.7,12.28
B59973,5591.9,40077.9,1,12572.5,,1090.8,60365,8.03,46.8,153.4,8.44
B14055,5876.1,59751.8,1,11939.8,,1636.1,67166,6.12,170,438.5,21.11
B34974,5997,40276.6,0,20118.8,,45.8,53716,10.65,973.4,3562.8,98.21
B45830,5994.3,55744.9,0,18838.9,,67.8,52742,10.4,483.6,1475.2,88.29
B75404,3182.2,30694,1,8539,,1000.6,46766,7.48,161.1,610,13.6
B81880,6226.5,61248.8,1,12693.8,,541.1,61952,6.99,120.3,457.6,11.59
B17941,8129.8,61274.6,1,25095.1,,1711.2,90000,8.3,56.1,148.4,10.75
B83851,4880.7,47656.7,1,11177.4,,712.6,34494,7.85,136.2,532.3,16.9
B39573,5263.4,53373.4,1,10379.3,,1375.5,58409,8.71,133.5,319.1,21.34
B24533,3317.9,26840.4,1,6983.9,,1903.7,86538,7.48,128.8,263.1,6.89
B27200,4308.3,43493.7,1,15168.5,,1130,71348,7.88,125,450.1,15.4
B80088,3658.5,35819.4,1,10478.2,,1062.7,59410,6.45,103.7,270.4,13.54
B61259,1508.3,15478.9,1,4356.6,,668.3,51457,7.78,108.8,396.4,9.13
B96268,7603.6,65340.4,1,15721.1,,1883.1,79843,6.29,130.4,282.1,15.17
B59648,6156.1,56080.6,1,19270,,1148.3,67818,7.86,66.9,223.1,7.99
B73986,2791.1,29193.2,1,7581.9,,1964.6,81980,8.96,80.5,140.5,21.63
B95123,4892.4,34756,1,12239.1,,1828.5,66820,6.06,126.8,378.6,13.22
B40335,3687.4,36361,0,12354.1,,4.5,68328,9.68,778.8,2387,92.23
B91765,1321.3,12574.6,0,4007.1,,56.7,55213,11.63,449.4,1558.4,91.69
B10574,4063.8,36559.4,0,7591.1,,19.4,76508,10.42,807.6,2464.5,84.91
B73532,9020,86216.1,1,18020,,1697.3,74408,8.75,98.3,388.6,19.46
B30578,4502.2,35922.8,1,14715.4,,791,57723,8.08,156.8,418.4,19.92
B57036,4901.6,33521,1,13372.2,,1024.4,62805,6.62,163.9,355,14.61
B30188,6646.2,65079.4,1,20852.4,,581.2,45552,6.82,134.8,387.2,13.48
B59214,3430,32112,1,10501.1,,872.1,51194,8.51,135,366.7,20.65
B66394,2528.3,20260.9,0,6697.3,,16.3,73643,10.22,293.4,1030.1,84.84
B25380,4229.8,32653,1,15126.7,,914.7,57787,8.91,85.3,306.9,23.6
B16077,4562.1,47495.6,1,15931.4,,1771.3,79858,7.74,108.2,394.2,10.99
B12117,5545.8,54347.7,1,12552,,836.9,60571,8.31,86.4,198.5,9.94
B64849,6033.7,57944.4,1,16950.5,,1391.4,72414,7.17,66.2,190.6,7.21
B32246,5125.8,40862,0,17403.7,,62,58184,12.92,670.3,2406.6,100
B99862,2229.8,18800.6,1,5012.9,,1164,58024,7.98,161.7,558.2,15.89
B31421,5752.8,52516.6,1,20279.6,,1991.7,83150,8.56,32.6,73.3,8.76
B15411,4547.8,39444.1,1,16110.4,,1070.8,65464,6.47,106.9,382.8,12.53
B42333,4942.3,42596.8,1,15183.9,,990.4,51581,7.59,69.8,269.7,8.13
B17354,8785.6,71813.2,1,29973.9,,710.9,61940,6.3,239.7,833.5,26.74
B41615,2636.2,24053.5,1,8207.2,,1496.3,76438,8.53,131.6,519.2,15.69
B31900,8006.7,56063.6,1,21699.4,,1495.3,67405,6.96,64.9,156.4,5.92
B90826,5189.5,36031.1,0,18024.8,,57.8,54504,10.36,519.4,1799,92.19
B90538,4078.9,31573.2,1,8058.9,,1236.3,60016,7,79,205.9,8.29
B31235,2933.1,24067.9,1,8821.3,,1011.5,82087,7.21,180.9,466.3,19.81
B41011,4101.3,30887.6,1,10714.4,,928.3,81509,8.77,115.5,266.1,19.49
B62618,5625.5,51203.3,1,16636.2,,1028.9,76829,6.56,67.1,180.3,8.19
B20112,4231.8,37231.1,1,10718.1,,1099,54086,7.44,100.3,351.5,11.09
B52346,1279.7,12870.4,1,4124.9,,1470.1,57973,6.25,139.7,341.3,20.67
B94765,8444.9,63125.3,1,16505.2,,884.9,61374,8.18,53.4,180.9,8.66
B62410,4912.6,44908.3,1,14267.2,,1403.6,51109,6.59,144,370.9,13.77
B45354,6855.1,46384.8,1,19275.7,,682.1,58075,8.74,120.9,270.9,18.32
B75416,9020,91311.2,1,20621.2,,1021.8,57820,8.02,195.9,742.1,23.58
B51474,3836.8,26055,0,9451.1,,28.2,73639,12.01,1043.8,3185.7,100
B40276,3268.7,31204.6,1,10552.4,,1613.4,73436,8.35,178.8,382.2,14.78
B75390,7034.2,63794.2,1,20161.4,,1197,59696,6.68,137.5,352.4,11.38
B37667,2517.1,23773.7,1,9612,,1359.3,68420,8.29,103.1,241,15.61
B59711,1341.2,10278.4,1,4282.4,,694.8,59948,7.72,89,211.5,8.59
B85101,3853.8,27143,1,9896.6,,400,37368,8.76,123.4,364,16.47
B13516,2912.1,23283.9,1,6916.5,,1428.8,87758,6.35,161.3,470,17.36
B37429,2523.5,16690.2,1,9011,,1010.3,54258,8.8,52.2,178.4,9.15
B70869,2479,23508.4,0,4899.1,,51,73313,9.83,678,2227.9,93.68
B36497,2498.5,20000.8,1,4881,,855,75018,8.01,132.2,272.7,19.09
B53097,3973.7,41152.1,1,11160.3,,1203.7,76440,8.54,71.1,155.2,10.5
B69293,5651.3,50022.1,1,14957.5,,1685.8,76468,6.32,150.6,456.4,16.44
B57332,5302.2,37902.6,0,16987.7,,73.4,63901,9.87,411.8,991.5,92.07
B22421,4326.5,40882.2,1,15684.5,,1534.4,70536,6.64,105.9,418.4,9.13
B10655,3240.4,25905.3,0,10193.3,,42.3,64146,10.58,492.4,1506.6,88.73
B82913,1687.3,12140.3,1,5945.6,,651.9,52354,6.65,85.9,327.4,4.2
B55601,1495.8,10554.9,1,5718.5,,1502.2,84954,7.55,157,493.6,17.41
B83988,4296.4,37545,1,9287.2,,1215.7,66959,6.9,165.5,531.5,20.24
B97141,3900.2,34840,1,14089.1,,1511.3,73787,7.72,118.5,461.7,9.71
B95593,2341.3,17668.8,1,7573,,1162.2,62953,7.05,151.8,496.4,14.16
B53633,300,2722.2,1,1441.1,,1096.8,52288,8.42,90.8,284.7,9.41
B70028,4317.4,28246.6,1,9148,,1191.2,69754,7.26,78.2,260.9,1.29
B25372,4126.8,34428.6,0,14272.8,,41.6,62819,11.65,685,1621.4,92.22
B88172,5753.5,48770.7,1,11922.2,,1435.3,66722,7.39,156.5,379.5,15.98
B89154,3729.9,31286.5,1,12427.2,,1922.5,70758,7.13,111.9,274.3,8.48
B68086,4881,40236.7,1,14063.7,,1615.9,75324,8.56,66.2,225,10.75
B69286,3828.4,39079.6,1,10631.4,,763,73682,8.59,112.3,367,12.38
B40714,4195.8,36417.4,0,13051.5,,59.3,37157,11.38,235.2,718.6,93.07
B96228,4589,42863.8,1,9193.4,,1845.8,63305,6.58,127.3,462.6,12.39
B25600,5401.5,51463.6,1,15035.8,,1436.5,63288,7.22,98.3,328.4,5.31
B95676,2715,21253.7,1,8378.4,,1464.6,81516,7.22,173.7,460.3,15.51
B53071,5287.6,49784.8,0,15863.7,,22.1,61238,11.04,782.8,2114,95.72
B65830,2438.2,22940.8,1,6902.3,,1827.9,82534,6.22,143.4,494.1,22.38
B46478,4780.5,31629.2,0,9353.2,,34.3,56363,11.74,945,3385.4,100
B52244,8270.6,69272.7,1,23120.1,,1020,42725,6.03,241.6,725.4,28.96
B93056,7382.1,49617.1,1,14708.6,,1761.8,70813,7.68,140.3,413,10.65
B27549,2234.2,15560.6,0,4947.6,,16.9,74225,12.98,808.9,1904.5,100
B43563,7005.8,57957.6,0,18017.6,,13.2,41813,11.27,436.3,1108.4,89.22
B58288,5055.2,45805.6,1,10770.1,,1068,51843,7.11,61.2,239.2,9.82
B36806,4538.9,33655.4,0,10997.8,,9.4,76202,10.62,678.9,2256.6,93.68
B15806,3733,35915,1,10356.8,,935.1,63191,6.67,161.5,426,15.73
B66069,1651.9,12477.7,0,3771.1,,30.3,59440,10.78,504.4,1372.4,91.85
B12632,5915.9,59254.1,0,20086.8,,29.4,72468,11.38,644.9,1552.6,97.96
B81410,4430.2,35521.9,1,11597.5,,1171.5,66129,8.49,186.3,492.1,22.67
B19863,990,9165.9,1,2968,,504.4,49930,6.09,158.4,358.3,22.63
B30779,3596,33311.7,0,12276.4,,36.2,45131,12.12,814.6,2895.6,99.58
B77869,5435,38950.8,1,10631.1,,1100.6,44967,8.4,67.5,118,9.63
B28466,6912.4,71131.4,1,13485.8,,669.1,53333,6.11,98.8,289.8,13.76
B95372,5949.3,62675.5,1,15152.2,,1616.3,75614,6.17,101.8,294.3,14.77
B60279,4639.9,35582.2,0,8580.2,,17.1,59436,10.09,355.5,1158.7,86.85
B76268,2326.3,20365.5,1,6723.1,,570.5,61590,7.2,123.7,454,10.25
B19523,6490.3,62440.4,1,18123.9,,1462.1,66489,8.14,73.2,211.1,11.83
B25367,3244,22130.5,1,8150.7,,1425.9,59906,8.95,78.1,276.8,15.33
B60809,3130.6,27384.6,1,9192.3,,895.8,61177,8.86,134.6,321.5,17.12
B51610,3179.4,21357.1,1,6711.2,,777.9,43552,8.11,151.7,384.4,18.69
B19102,4899.5,35076.7,1,11606.5,,1793.7,71513,6.27,134.2,409.6,23.79
B21923,5781,52885.3,1,13576.1,,1444.6,66312,6.23,68,105.1,17.27
B84895,2052.7,16299,0,4813.4,,65.3,78784,9.63,739.1,2198.2,91.41
B25665,7434,74980.6,0,22034,,16.5,69682,9.6,871.9,2492.5,90.36
B48458,3258.5,21876.1,1,11090,,1008.1,69352,7.78,107.4,388.4,18.17
B89300,3266,27790.7,0,7914.9,,18.9,52972,9.67,679,2370.9,100
B12331,3590.9,33646.7,1,7375.3,,1081.2,66464,6.93,133.5,390.5,9.92
B12786,4409.1,46321,1,14966.9,,873.1,43606,7.93,162.5,321.9,17.1
B85808,4890.9,50993.1,1,10355.2,,1382.1,61907,7.46,103.7,259.6,11.46
B93421,1501.9,12880.9,0,3354.1,,51.8,77023,11.82,418.7,1283.3,90.44
B48712,3799,35720.4,1,7750.2,,1570.9,61086,7.46,177.8,464.3,17.51
B16674,6561.6,50622.2,1,22345.8,,813.9,56317,6.89,136,436.9,16.3
B89980,4721.7,43002.4,1,14593.1,,611.8,30655,8.75,148.8,385.1,19.23
B57579,4913.8,42269.5,1,14802.6,,815.5,58061,6.45,121.4,327.6,13.09
B60904,4976.9,39033.8,1,10053.4,,1904.9,72955,7.64,150.8,540,16.46
B81195,4953.7,51433.9,1,14128.6,,948.9,50201,6.63,158,463.5,21.89
B56609,5160.9,45307.7,1,13219.2,,1467.3,70471,6.85,112.9,448.9,10.96
B86037,6786.3,53241.9,1,17094.5,,2111.4,83781,6.92,140.6,384.2,8.45
B80976,7428,53328.3,1,20671.3,,880.6,63027,8.03,154.7,412.6,21.85
B35527,3491.5,27178.1,1,12766.9,,400,40753,7.05,93.4,292,14.14
B86241,5447.8,44854.3,1,16556,,1516.2,77070,6.06,115.6,297.5,13.85
B25251,1064.5,7474.9,0,2804.7,,78.3,46772,10.53,663.4,2402.3,100
B63600,4534.4,37565.3,0,9766.6,,74.1,83118,10.61,658.5,1866.7,91.95
B44807,4061.4,38132.2,1,14876.9,,1677.5,79875,6.24,114.3,318.8,16.86
B92217,3686.9,27562.1,1,10147.3,,1826.1,66050,7.33,138.7,412.3,16.22
B47649,4850.6,33563.8,1,11688.6,,880.2,54504,7.98,71.9,174.6,8.05
B40009,4275.5,33535.8,1,14108.9,,950.4,66355,9,31.6,94.6,11.61
B40329,6737.8,52106.9,1,23977.1,,1335.6,53601,8.97,136.7,392.8,18.04
B78037,3494.2,33262.7,1,10122.7,,966.2,63803,7.64,88.3,361.5,8.94
B36899,5869.6,39051.1,1,19846.9,,822.2,47983,6.84,188.7,453.4,16.85
B78170,5082,41035.6,1,13761.7,,889.9,55131,6.59,134.1,398.9,16.29
B63362,6902.3,44901.5,1,13495.7,,634.3,43083,6.34,148.7,437.3,14.37
B76041,4828.6,33563.6,1,12819.2,,1084,57093,8.34,132.6,372.2,14.84
B11883,3676.9,24463.3,1,10353.9,,827.6,57296,8.74,72.1,211.2,10
B80785,4605,37496.6,1,12567.9,,674.5,59421,7.44,163.9,552.7,13.87
B65278,2681.1,24284.8,1,6016.5,,1460.3,79577,7.34,137.3,391.8,11.42
B16813,3751.4,35348,1,8874.2,,625.4,47666,8.58,156.5,583.3,21.78
B30769,3459.9,27801.1,0,9598,,56.3,67408,9.77,617.6,1508.3,87.44
B69257,1696.8,11771.5,1,5144,,1173.9,69249,7.28,90,256.5,6.57
B87812,2156.8,22595.7,1,5327.2,,825.7,46677,7.75,148.5,431.6,13.69
B75007,1708.5,13545.9,1,6307.9,,1822.1,82230,8.58,128.5,344.8,21.36
B14919,3864.1,34618.6,0,13132.1,,54.5,70147,12.32,700,1856.3,94.69
B24211,794.6,5961.7,1,3234.9,,1373.9,58069,8.44,136.7,534.5,24.82
B81948,2431.3,24973.8,1,8287.4,,1590.3,85240,8.46,152.8,449.3,22.03
B40790,6560.9,55971.7,0,13242.2,,66,63428,11.12,517.8,1990.6,92.48
B19337,4138.5,34810.1,1,10549.7,,1401.2,65250,7.09,144.9,408.3,12.51
B66569,3448.4,31379,0,10390.8,,27,77483,10.6,670.8,2341,94.63
B21980,4518.1,43880.4,0,13530.9,,35.2,43567,10.92,1030.1,3604.9,99.78
B64777,4149.8,38574.3,1,14143,,1042.2,53508,7.18,88.9,175.7,7.08
B51972,5748,50308.6,1,18740,,635,34073,8.11,129,453.4,12.11
B31589,5338.3,48374.3,1,12420.2,,1088.2,56900,7.17,164.2,643.6,11.88
B88193,4382.7,43627,1,13009.2,,1299.6,90000,6.82,180.5,617.3,22.03
B94849,5615.3,45540.7,1,18320.9,,843,60269,7.26,138.6,384.3,12.64
B88836,6951.6,53328.1,1,15800.6,,1040.8,63730,8.08,160.3,455.5,23.93
B46415,4645.8,38113.6,1,11563.7,,883.4,59513,6.79,90.9,227.8,12.53
B11069,5685.4,49406.7,0,13778.4,,9.7,68020,11.86,491.9,1527.3,93.52
B34413,3280.2,27376.2,1,7309.5,,1387.9,75762,6.11,111.2,311.8,15.5
B90431,6451,53510.3,1,20308.7,,990.2,58880,7.38,90.1,207.6,8.56
B58769,5213.8,36468.1,1,12446.5,,1075.1,90000,6.94,66.5,213.8,10.46
B72671,4805.1,40783.8,1,12029.2,,586.6,46565,8.41,39.5,50,12.93
B39682,957.8,7303,1,2769.7,,938,48846,6.54,84.2,306.2,15.58
B84320,6152,49668.2,1,11607.7,,835.1,62053,8.46,86.2,271.3,10.39
B19995,7003.4,46294.4,1,16825.4,,1324.8,62590,7.01,135.3,407,15.39
B91132,3030.4,29852.7,1,10452.6,,1353.9,65116,6.49,149.9,424.8,13.21
B29056,6235.5,41757.6,1,20920.2,,1329.7,64823,6.04,106.1,464.4,14.96
B30275,4375.1,37578,1,14535.8,,1385.7,70100,8.23,129.7,356,20.4
B11820,3564.1,31020.6,1,9521.9,,1038.6,43234,6.53,52.8,150.8,6.36
B18329,3046.9,26588.4,1,10760.4,,1179.6,62703,8.48,133.4,426.2,20.35
B76864,3621.2,33397.9,1,10717,,953,47219,6.91,196.9,749.9,15.07
B94740,2604.2,18077.8,0,6264,,66,74752,10.7,419.6,1409.7,89.64
B75927,3752.2,36707.6,1,8820.2,,1066.1,61153,8.22,133.5,391.8,18.21
B91819,3784.8,38054,0,12488.4,,53.7,82677,10.6,565.4,1361.5,84.43
B51997,3818.9,35881.5,0,10860,,9.5,62540,11.37,608.3,1713.8,99.51
B14973,6872.1,49229.8,1,23899.5,,1855.1,69524,6.73,106,371.9,12.39
B29355,4105.9,37396.7,1,14844.3,,824.3,72509,8.13,153.3,555.4,17.22
B68316,3827.8,30991.3,0,9034.5,,78.7,60073,10.3,610.5,1665.2,82.88
B83722,3973.1,34419.6,1,14195,,873.3,68734,8.61,65.7,196.5,15.27
B71309,2666,20937.7,1,8196.7,,1144.8,63128,8.5,120.8,319.4,15.67
B26629,2920.2,21475.6,1,8685.3,,1165.3,48744,6.16,49,130.7,11.65
B43475,2757.7,22688.1,1,9807.5,,1114.9,63141,6.78,75.2,217.9,9.89
B95060,4889.7,47247.2,0,14097.6,,49.9,75599,11.85,709.2,1718.5,100
B65089,1929.1,14711.1,1,4757.6,,958.6,59740,6.2,92.7,201,10.12
